,count,rate_num,ratio,trace,score,var_fin,learn_time,n_selected,n_pruned
1531,1,3,85,False,92.0,0.21556818473107886,107.95,42,43
1532,2,3,85,False,49.0,0.1067680047659776,35.6,42,43
1533,3,3,85,False,94.0,0.21386002591124684,99.25,42,43
1534,4,3,85,False,56.0,0.12373611161597087,118.30000000000001,43,42
1535,5,3,85,False,49.0,0.07095420518717217,57.35,84,1
1536,6,3,85,False,99.0,0.21450444544468167,184.95000000000002,43,42
1537,7,3,85,False,98.0,0.21568237395027104,130.95000000000002,43,42
1538,8,3,85,False,100.0,0.2339155832600391,90.30000000000001,43,42
1539,9,3,85,False,96.0,0.2111845893126963,45.1,43,42
1540,0,3,90,True,56.0,0.0005113930729950667,308.3,73,17
1541,1,3,90,True,48.0,0.0011480857090801302,62.800000000000004,90,0
1542,2,3,90,True,61.0,0.010903706802974731,238.15,45,45
1543,3,3,90,True,44.0,0.009181483343959757,198.65,45,45
1544,4,3,90,True,57.0,0.0041230601777288226,164.10000000000002,62,28
1545,5,3,90,True,54.0,0.0009093283745504163,,14,76
1546,6,3,90,True,60.0,0.026791523466278066,,78,12
1547,7,3,90,True,58.0,0.0020301135630256648,129.5,69,21
1548,8,3,90,True,56.0,0.004076351038224254,210.10000000000002,45,45
1549,9,3,90,True,52.0,0.01876815801239386,110.80000000000001,45,45
1550,0,3,90,False,83.0,0.19999285983107853,,45,45
1551,1,3,90,False,61.0,0.00033852371624924717,,0,90
1552,2,3,90,False,92.0,0.2154039425445859,72.2,45,45
1553,3,3,90,False,96.0,0.21884635820627715,,45,45
1554,4,3,90,False,92.0,0.21447033694341608,115.95,45,45
1555,5,3,90,False,98.0,0.21606535403800364,190.95000000000002,45,45
1556,6,3,90,False,51.0,0.08153503787717799,53.75,90,0
1557,7,3,90,False,99.0,0.21145080462109886,149.3,45,45
1558,8,3,90,False,90.0,0.228271644635626,,45,45
1559,9,3,90,False,84.0,0.18816571153989284,49.95,45,45
1560,0,3,95,True,43.0,0.012356286781873322,81.85000000000001,48,47
1561,1,3,95,True,56.0,0.003205990405172967,110.5,95,0
1562,2,3,95,True,57.0,0.028013249073421696,76.7,64,31
1563,3,3,95,True,58.0,0.0033680248048059552,138.3,20,75
1564,4,3,95,True,49.0,0.0053034645023148815,170.3,47,48
1565,5,3,95,True,62.0,0.0004140204274992281,180.10000000000002,1,94
1566,6,3,95,True,47.0,0.006385616416487371,217.10000000000002,47,48
1567,7,3,95,True,52.0,0.00024188939354268752,130.5,86,9
1568,8,3,95,True,53.0,0.006561455024989181,24.05,92,3
1569,9,3,95,True,54.0,0.0022860049859270266,194.8,3,92
1570,0,3,95,False,99.0,0.21792133704116703,159.3,48,47
1571,1,3,95,False,100.0,0.23542528891972178,129.9,47,48
1572,2,3,95,False,100.0,0.2091510460640299,218.4,47,48
1573,3,3,95,False,51.0,0.003920593695145466,60.300000000000004,1,94
1574,4,3,95,False,98.0,0.21560453602999394,,48,47
1575,5,3,95,False,98.0,0.21285252875747077,81.10000000000001,48,47
1576,6,3,95,False,97.0,0.22839202913344483,209.85000000000002,48,47
1577,7,3,95,False,99.0,0.21649850431452922,179.8,48,47
1578,8,3,95,False,88.0,0.19945242429445528,48.2,48,47
1579,9,3,95,False,74.0,0.17858597119348235,81.80000000000001,2,93
1580,0,3,100,True,59.0,0.06805060708275411,45.45,50,50
1581,1,3,100,True,59.0,0.041820640432411495,,50,50
1582,2,3,100,True,45.0,0.07937673598647316,,50,50
1583,3,3,100,True,51.0,0.029611059959749417,330.0,50,50
1584,4,3,100,True,57.0,0.026760689673679523,250.65,50,50
1585,5,3,100,True,56.0,0.026040712180812612,205.05,50,50
1586,6,3,100,True,48.0,0.03391991046370289,102.95,50,50
1587,7,3,100,True,49.0,0.001221531844886001,11.4,58,42
1588,8,3,100,True,52.0,0.005192720950458785,157.15,50,50
1589,9,3,100,True,48.0,0.011421288976535703,198.9,50,50
1590,0,3,100,False,63.0,0.18091906000923627,,50,50
1591,1,3,100,False,52.0,0.20081776518581448,280.7,50,50
1592,2,3,100,False,52.0,0.16696554466272767,,50,50
1593,3,3,100,False,51.0,0.19561645580480905,292.2,50,50
1594,4,3,100,False,60.0,0.1857661569371682,141.8,50,50
1595,5,3,100,False,63.0,0.19941190732239483,125.95,50,50
1596,6,3,100,False,59.0,0.1673768593514833,,50,50
1597,7,3,100,False,54.0,0.17707811219760525,,50,50
1598,8,3,100,False,58.0,0.18931412042242557,85.0,50,50
1599,9,3,100,False,56.0,0.18953334004772437,124.80000000000001,50,50
1600,0,4,5,True,57.0,0.0,15.0,0,0
1601,1,4,5,True,52.0,0.0,15.0,0,0
1602,2,4,5,True,53.0,0.0,15.0,0,0
1603,3,4,5,True,50.0,0.0,15.0,0,0
1604,4,4,5,True,59.0,0.0,15.0,0,0
1605,5,4,5,True,52.0,0.0,15.0,0,0
1606,6,4,5,True,51.0,0.0,15.0,0,0
1607,7,4,5,True,51.0,0.0,15.0,0,0
1608,8,4,5,True,58.0,0.0,15.0,0,0
1609,9,4,5,True,50.0,0.0,15.0,0,0
1610,0,4,5,False,50.0,0.0,15.0,0,0
1611,1,4,5,False,53.0,0.0,15.0,0,0
1612,2,4,5,False,56.0,0.0,15.0,0,0
1613,3,4,5,False,48.0,0.0,15.0,0,0
1614,4,4,5,False,50.0,0.0,15.0,0,0
1615,5,4,5,False,41.0,0.0,15.0,0,0
1616,6,4,5,False,60.0,0.0,15.0,0,0
1617,7,4,5,False,54.0,0.0,15.0,0,0
1618,8,4,5,False,54.0,0.0,15.0,0,0
1619,9,4,5,False,54.0,0.0,15.0,0,0
1620,0,4,10,True,59.0,0.0,15.0,0,0
1621,1,4,10,True,48.0,0.0,15.0,0,0
1622,2,4,10,True,58.0,0.0,15.0,0,0
1623,3,4,10,True,48.0,0.0,15.0,0,0
1624,4,4,10,True,50.0,0.0,15.0,0,0
1625,5,4,10,True,46.0,0.0,15.0,0,0
1626,6,4,10,True,50.0,0.0,15.0,0,0
1627,7,4,10,True,60.0,0.0,15.0,0,0
1628,8,4,10,True,51.0,0.0,15.0,0,0
1629,9,4,10,True,54.0,0.0,15.0,0,0
1630,0,4,10,False,46.0,0.0,15.0,0,0
1631,1,4,10,False,52.0,0.0,15.0,0,0
1632,2,4,10,False,59.0,0.0,15.0,0,0
1633,3,4,10,False,54.0,0.0,15.0,0,0
1634,4,4,10,False,59.0,0.0,15.0,0,0
1635,5,4,10,False,46.0,0.0,15.0,0,0
1636,6,4,10,False,60.0,0.0,15.0,0,0
1637,7,4,10,False,54.0,0.0,15.0,0,0
1638,8,4,10,False,60.0,0.0,15.0,0,0
1639,9,4,10,False,59.0,0.0,15.0,0,0
1640,0,4,15,True,43.0,0.0,15.0,0,0
1641,1,4,15,True,49.0,0.0,15.0,0,0
1642,2,4,15,True,59.0,0.0,15.0,0,0
1643,3,4,15,True,52.0,0.0,15.0,0,0
1644,4,4,15,True,50.0,0.0,15.0,0,0
1645,5,4,15,True,54.0,0.0,15.0,0,0
1646,6,4,15,True,57.0,0.0,15.0,0,0
1647,7,4,15,True,53.0,0.0,15.0,0,0
1648,8,4,15,True,53.0,0.0,15.0,0,0
1649,9,4,15,True,52.0,0.0,15.0,0,0
1650,0,4,15,False,59.0,0.0,15.0,0,0
1651,1,4,15,False,61.0,0.0,15.0,0,0
1652,2,4,15,False,53.0,0.0,15.0,0,0
1653,3,4,15,False,44.0,0.0,15.0,0,0
1654,4,4,15,False,53.0,0.0,15.0,0,0
1655,5,4,15,False,54.0,0.0,15.0,0,0
1656,6,4,15,False,54.0,0.0,15.0,0,0
1657,7,4,15,False,47.0,0.0,15.0,0,0
1658,8,4,15,False,50.0,0.0,15.0,0,0
1659,9,4,15,False,53.0,0.0,15.0,0,0
1660,0,4,20,True,51.0,0.0,15.0,0,0
1661,1,4,20,True,52.0,0.0,15.0,0,0
1662,2,4,20,True,51.0,0.0,15.0,0,0
1663,3,4,20,True,50.0,0.0,15.0,0,0
1664,4,4,20,True,58.0,0.0,15.0,0,0
1665,5,4,20,True,55.0,0.0,15.0,0,0
1666,6,4,20,True,49.0,0.0,15.0,0,0
1667,7,4,20,True,52.0,0.0,15.0,0,0
1668,8,4,20,True,56.0,0.0,15.0,0,0
1669,9,4,20,True,51.0,0.0,15.0,0,0
1670,0,4,20,False,71.0,0.0,15.0,0,0
1671,1,4,20,False,50.0,0.0,15.0,0,0
1672,2,4,20,False,50.0,0.0,15.0,0,0
1673,3,4,20,False,56.0,0.0,15.0,0,0
1674,4,4,20,False,60.0,0.0,15.0,0,0
1675,5,4,20,False,61.0,0.0,15.0,0,0
1676,6,4,20,False,49.0,0.0,15.0,0,0
1677,7,4,20,False,62.0,0.0,15.0,0,0
1678,8,4,20,False,55.0,0.0,15.0,0,0
1679,9,4,20,False,52.0,0.0,15.0,0,0
1680,0,4,25,True,51.0,0.0,15.0,0,0
1681,1,4,25,True,54.0,0.0,15.0,0,0
1682,2,4,25,True,53.0,0.0,15.0,0,0
1683,3,4,25,True,50.0,0.0,15.0,0,0
1684,4,4,25,True,44.0,0.0,15.0,0,0
1685,5,4,25,True,55.0,0.0,15.0,0,0
1686,6,4,25,True,53.0,0.0,15.0,0,0
1687,7,4,25,True,61.0,0.0,15.0,0,0
1688,8,4,25,True,52.0,0.0,15.0,0,0
1689,9,4,25,True,49.0,0.0,15.0,0,0
1690,0,4,25,False,98.0,0.07068222951338361,90.30000000000001,13,12
1691,1,4,25,False,97.0,0.07643214790641771,125.2,12,13
1692,2,4,25,False,98.0,0.0765975196761532,132.1,13,12
1693,3,4,25,False,97.0,0.07578861959523861,83.60000000000001,12,13
1694,4,4,25,False,98.0,0.0742480322148963,91.45,13,12
1695,5,4,25,False,97.0,0.07289716786941337,72.3,12,13
1696,6,4,25,False,97.0,0.07589176000755381,113.7,12,13
1697,7,4,25,False,98.0,0.07524946831712523,91.85000000000001,13,12
1698,8,4,25,False,96.0,0.07340202484058898,147.95000000000002,13,12
1699,9,4,25,False,98.0,0.07501025701217728,71.85000000000001,12,13
1700,0,4,30,True,53.0,0.0,15.0,0,0
1701,1,4,30,True,49.0,0.0,15.0,0,0
1702,2,4,30,True,52.0,0.0,15.0,0,0
1703,3,4,30,True,59.0,0.0,15.0,0,0
1704,4,4,30,True,61.0,0.0,15.0,0,0
1705,5,4,30,True,45.0,0.0,15.0,0,0
1706,6,4,30,True,47.0,0.0,15.0,0,0
1707,7,4,30,True,49.0,0.0,15.0,0,0
1708,8,4,30,True,47.0,0.0,15.0,0,0
1709,9,4,30,True,66.0,0.0,15.0,0,0
1710,0,4,30,False,98.0,0.11404731444356812,61.800000000000004,15,15
1711,1,4,30,False,98.0,0.1076931319032442,117.9,15,15
1712,2,4,30,False,98.0,0.10432388653648089,77.15,15,15
1713,3,4,30,False,97.0,0.10522361383761025,69.35000000000001,15,15
1714,4,4,30,False,95.0,0.11137816913694965,88.10000000000001,15,15
1715,5,4,30,False,95.0,0.11243417923925988,60.25,15,15
1716,6,4,30,False,98.0,0.10374211009691985,84.2,15,15
1717,7,4,30,False,97.0,0.10884365392283545,101.7,15,15
1718,8,4,30,False,98.0,0.1043090596957376,95.10000000000001,15,15
1719,9,4,30,False,98.0,0.102486008838999,64.95,15,15
1720,0,4,35,True,51.0,0.0,15.0,0,0
1721,1,4,35,True,59.0,0.0,15.0,0,0
1722,2,4,35,True,50.0,0.0,15.0,0,0
1723,3,4,35,True,58.0,0.0,15.0,0,0
1724,4,4,35,True,60.0,0.0,15.0,0,0
1725,5,4,35,True,53.0,0.0,15.0,0,0
1726,6,4,35,True,51.0,0.0,15.0,0,0
1727,7,4,35,True,61.0,0.0,15.0,0,0
1728,8,4,35,True,59.0,0.0,15.0,0,0
1729,9,4,35,True,64.0,0.0,15.0,0,0
1730,0,4,35,False,97.0,0.11364331779472948,114.25,17,18
1731,1,4,35,False,97.0,0.12553303704010396,149.5,17,18
1732,2,4,35,False,96.0,0.12474981240684892,89.15,18,17
1733,3,4,35,False,97.0,0.12705938205819647,76.75,17,18
1734,4,4,35,False,97.0,0.123787560109822,45.75,17,18
1735,5,4,35,False,98.0,0.116216128425639,134.05,17,18
1736,6,4,35,False,97.0,0.12643923691523498,117.4,17,18
1737,7,4,35,False,96.0,0.11395067142487494,74.65,18,17
1738,8,4,35,False,97.0,0.1274997660118033,103.80000000000001,17,18
1739,9,4,35,False,95.0,0.13467885083637432,80.80000000000001,17,18
1740,0,4,40,True,58.0,0.0,15.0,0,0
1741,1,4,40,True,64.0,0.0,15.0,0,0
1742,2,4,40,True,52.0,0.0,15.0,0,0
1743,3,4,40,True,51.0,0.0,15.0,0,0
1744,4,4,40,True,52.0,0.0,15.0,0,0
1745,5,4,40,True,51.0,0.0,15.0,0,0
1746,6,4,40,True,52.0,0.0,15.0,0,0
1747,7,4,40,True,50.0,0.0,15.0,0,0
1748,8,4,40,True,61.0,0.0,15.0,0,0
1749,9,4,40,True,56.0,0.0,15.0,0,0
1750,0,4,40,False,98.0,0.14541117681558824,74.85000000000001,20,20
1751,1,4,40,False,99.0,0.14939956823847278,82.55000000000001,20,20
1752,2,4,40,False,94.0,0.1384555895480873,73.10000000000001,20,20
1753,3,4,40,False,96.0,0.14428529774378496,171.05,20,20
1754,4,4,40,False,98.0,0.1784600947392675,47.2,20,20
1755,5,4,40,False,98.0,0.18444132192751397,62.300000000000004,20,20
1756,6,4,40,False,97.0,0.13667246722010798,65.0,20,20
1757,7,4,40,False,94.0,0.13890939249169804,115.80000000000001,20,20
1758,8,4,40,False,96.0,0.15664758984315189,64.85000000000001,20,20
1759,9,4,40,False,97.0,0.14607289928088754,167.20000000000002,20,20
1760,0,4,45,True,55.0,0.0,15.0,0,0
1761,1,4,45,True,52.0,0.0,15.0,0,0
1762,2,4,45,True,49.0,0.0,15.0,0,0
1763,3,4,45,True,58.0,0.0,15.0,0,0
1764,4,4,45,True,55.0,0.0,15.0,0,0
1765,5,4,45,True,48.0,0.0,15.0,0,0
1766,6,4,45,True,53.0,0.0,15.0,0,0
1767,7,4,45,True,53.0,0.0,15.0,0,0
1768,8,4,45,True,48.0,0.0,15.0,0,0
1769,9,4,45,True,56.0,0.0,15.0,0,0
1770,0,4,45,False,98.0,0.1587454939139519,99.55000000000001,22,23
1771,1,4,45,False,98.0,0.14973341644397278,104.80000000000001,22,23
1772,2,4,45,False,98.0,0.15764144602471955,80.45,22,23
1773,3,4,45,False,97.0,0.15918598094159725,154.0,22,23
1774,4,4,45,False,98.0,0.15618115102783592,85.95,22,23
1775,5,4,45,False,94.0,0.14771677328722974,123.95,22,23
1776,6,4,45,False,97.0,0.14964419918460067,120.75,22,23
1777,7,4,45,False,99.0,0.16375835541435116,148.15,22,23
1778,8,4,45,False,98.0,0.14647078354354806,100.2,22,23
1779,9,4,45,False,96.0,0.14286750354387912,115.35000000000001,22,23
1780,0,4,50,True,52.0,0.0,15.0,0,0
1781,1,4,50,True,54.0,0.0,15.0,0,0
1782,2,4,50,True,56.0,0.0,15.0,0,0
1783,3,4,50,True,53.0,0.0,15.0,0,0
1784,4,4,50,True,58.0,0.0,15.0,0,0
1785,5,4,50,True,54.0,0.0,15.0,0,0
1786,6,4,50,True,59.0,0.0,15.0,0,0
1787,7,4,50,True,59.0,0.0,15.0,0,0
1788,8,4,50,True,50.0,0.0,15.0,0,0
1789,9,4,50,True,58.0,0.0,15.0,0,0
1790,0,4,50,False,97.0,0.20283634721492508,105.05000000000001,25,25
1791,1,4,50,False,100.0,0.19345618912628598,155.8,25,25
1792,2,4,50,False,98.0,0.16765326674240533,105.25,25,25
1793,3,4,50,False,100.0,0.23993640918645837,126.7,25,25
1794,4,4,50,False,99.0,0.18588299576549855,73.25,25,25
1795,5,4,50,False,56.0,0.0026832059908684903,211.25,0,50
1796,6,4,50,False,100.0,0.18572279403283024,97.60000000000001,25,25
1797,7,4,50,False,99.0,0.21191585859312004,181.10000000000002,25,25
1798,8,4,50,False,99.0,0.16124343184525064,100.0,25,25
1799,9,4,50,False,98.0,0.1699002791891932,109.95,25,25
1800,0,4,55,True,55.0,0.0,15.0,0,0
1801,1,4,55,True,49.0,0.0,15.0,0,0
1802,2,4,55,True,49.0,0.0,15.0,0,0
1803,3,4,55,True,53.0,0.0,15.0,0,0
1804,4,4,55,True,62.0,0.0,15.0,0,0
1805,5,4,55,True,59.0,0.0,15.0,0,0
1806,6,4,55,True,57.0,1.070130194441089e-05,78.9,10,45
1807,7,4,55,True,58.0,0.0,15.0,0,0
1808,8,4,55,True,63.0,0.0,15.0,0,0
1809,9,4,55,True,58.0,0.0,15.0,0,0
1810,0,4,55,False,99.0,0.2298049034900855,120.60000000000001,27,28
1811,1,4,55,False,51.0,0.00781262130002262,179.25,1,54
1812,2,4,55,False,100.0,0.20848638288061971,106.10000000000001,27,28
1813,3,4,55,False,51.0,0.0381719357535033,,54,1
1814,4,4,55,False,100.0,0.20398081878548027,45.5,27,28
1815,5,4,55,False,100.0,0.2239701677907235,,27,28
1816,6,4,55,False,100.0,0.20265613868577487,95.2,27,28
1817,7,4,55,False,53.0,0.019464933404930905,111.10000000000001,54,1
1818,8,4,55,False,98.0,0.16893804741655663,228.8,27,28
1819,9,4,55,False,96.0,0.17090537897642677,123.2,27,28
1820,0,4,60,True,55.0,0.0,15.0,0,0
1821,1,4,60,True,59.0,7.291717161716218e-06,111.10000000000001,0,60
1822,2,4,60,True,44.0,0.000393397564291735,171.15,0,60
1823,3,4,60,True,46.0,5.5890620862020014e-05,6.050000000000001,0,60
1824,4,4,60,True,67.0,4.6188338188423926e-05,,0,60
1825,5,4,60,True,58.0,0.00013316017181088616,28.05,52,8
1826,6,4,60,True,60.0,9.543137022321451e-05,57.150000000000006,59,1
1827,7,4,60,True,49.0,4.7121520398309594e-05,82.7,0,60
1828,8,4,60,True,56.0,0.010935295578570432,53.5,30,30
1829,9,4,60,True,58.0,0.00010493047816811213,168.05,0,60
1830,0,4,60,False,47.0,0.05464679122125241,7.300000000000001,60,0
1831,1,4,60,False,49.0,0.0007772758870583837,236.55,0,60
1832,2,4,60,False,52.0,0.002669573798014121,55.550000000000004,0,60
1833,3,4,60,False,48.0,0.06920747167682743,56.800000000000004,59,1
1834,4,4,60,False,95.0,0.18183732717651377,77.2,60,0
1835,5,4,60,False,45.0,0.0541754030641289,195.45000000000002,60,0
1836,6,4,60,False,51.0,0.06753157333207922,,60,0
1837,7,4,60,False,98.0,0.20261620986785342,169.20000000000002,30,30
1838,8,4,60,False,98.0,0.24717100977285525,101.55000000000001,30,30
1839,9,4,60,False,100.0,0.20391867192112412,62.650000000000006,30,30
1840,0,4,65,True,59.0,0.001156223141578394,,1,64
1841,1,4,65,True,52.0,0.0020548981520883214,30.1,0,65
1842,2,4,65,True,47.0,0.005709675640795626,231.85000000000002,33,32
1843,3,4,65,True,52.0,0.0006788715508690908,12.25,29,36
1844,4,4,65,True,56.0,0.0,15.0,0,0
1845,5,4,65,True,53.0,0.0034273743139937103,55.150000000000006,48,17
1846,6,4,65,True,47.0,0.0029248306638184605,78.65,31,34
1847,7,4,65,True,58.0,6.983347804405984e-05,13.3,4,61
1848,8,4,65,True,51.0,0.000618312101680087,222.8,0,65
1849,9,4,65,True,54.0,0.00025415832710100805,19.650000000000002,19,46
1850,0,4,65,False,100.0,0.206695973592405,115.7,32,33
1851,1,4,65,False,64.0,0.12767498589693188,66.25,32,33
1852,2,4,65,False,69.0,0.15831521928802364,103.0,32,33
1853,3,4,65,False,46.0,0.041339103790229655,,32,33
1854,4,4,65,False,100.0,0.21746975523873288,83.15,32,33
1855,5,4,65,False,100.0,0.20825979964458508,119.7,32,33
1856,6,4,65,False,52.0,0.004224045362297074,,0,65
1857,7,4,65,False,64.0,0.13976016780036837,40.900000000000006,0,65
1858,8,4,65,False,81.0,0.17100381272186543,80.60000000000001,33,32
1859,9,4,65,False,55.0,0.0051345275332405505,,1,64
1860,0,4,70,True,53.0,0.006974572072159826,54.150000000000006,0,70
1861,1,4,70,True,52.0,0.012396058410459227,21.400000000000002,35,35
1862,2,4,70,True,55.0,0.0020555954280568893,78.9,27,43
1863,3,4,70,True,45.0,0.0011625020386644468,77.5,1,69
1864,4,4,70,True,49.0,0.0018943300890733252,,35,35
1865,5,4,70,True,62.0,0.0021576563200800887,,36,34
1866,6,4,70,True,53.0,0.0,15.0,0,0
1867,7,4,70,True,49.0,0.0008878208325990802,,27,43
1868,8,4,70,True,59.0,1.6390470741702838e-05,55.35,13,57
1869,9,4,70,True,49.0,0.00048326820294602806,,0,70
1870,0,4,70,False,47.0,0.07472302762500078,,35,35
1871,1,4,70,False,53.0,0.13775053941873877,107.30000000000001,0,70
1872,2,4,70,False,100.0,0.22448655002924334,69.85000000000001,35,35
1873,3,4,70,False,99.0,0.23109122218565284,80.45,35,35
1874,4,4,70,False,100.0,0.23179465471918076,72.4,35,35
1875,5,4,70,False,46.0,0.07273320153620691,,70,0
1876,6,4,70,False,99.0,0.21718326752790687,90.85000000000001,35,35
1877,7,4,70,False,43.0,0.09490692682132874,,35,35
1878,8,4,70,False,100.0,0.2429284212585715,115.2,35,35
1879,9,4,70,False,44.0,0.03365849883726756,19.150000000000002,0,70
1880,0,4,75,True,53.0,0.014728140995162736,76.55,45,30
1881,1,4,75,True,54.0,0.001890421087403903,234.25,70,5
1882,2,4,75,True,49.0,0.008965752691026278,60.300000000000004,2,73
1883,3,4,75,True,52.0,3.84225509817937e-05,51.0,0,75
1884,4,4,75,True,53.0,0.0010884032449150751,31.35,75,0
1885,5,4,75,True,61.0,0.01159851880280497,52.35,38,37
1886,6,4,75,True,50.0,0.00035094741655074317,32.65,4,71
1887,7,4,75,True,58.0,0.001099642521883298,,39,36
1888,8,4,75,True,55.0,0.0005640155401490474,100.5,12,63
1889,9,4,75,True,48.0,0.0014505776332216969,85.25,60,15
1890,0,4,75,False,100.0,0.22065618830269287,108.05000000000001,37,38
1891,1,4,75,False,100.0,0.21639472394114057,146.3,37,38
1892,2,4,75,False,67.0,0.003919846454158047,137.75,1,74
1893,3,4,75,False,54.0,0.0034072918462839377,,0,75
1894,4,4,75,False,56.0,0.06873181104088272,150.8,3,72
1895,5,4,75,False,100.0,0.20784174374121892,102.2,37,38
1896,6,4,75,False,100.0,0.23178134044150175,127.65,38,37
1897,7,4,75,False,43.0,0.056768299033791776,126.0,38,37
1898,8,4,75,False,98.0,0.23782973329141682,34.45,37,38
1899,9,4,75,False,100.0,0.217293510569998,102.7,38,37
1900,0,4,80,True,56.0,0.02969856788370619,146.6,40,40
1901,1,4,80,True,56.0,0.00048487392966515164,196.4,29,51
1902,2,4,80,True,47.0,0.00716995942209521,,80,0
1903,3,4,80,True,54.0,0.006608843844491652,38.25,39,41
1904,4,4,80,True,53.0,0.015379624987136546,,40,40
1905,5,4,80,True,54.0,0.003984536834498643,,16,64
1906,6,4,80,True,48.0,0.00663955081281251,,40,40
1907,7,4,80,True,51.0,0.000680141013981384,,28,52
1908,8,4,80,True,48.0,0.0009519570138375396,39.25,38,42
1909,9,4,80,True,48.0,0.0022279451373569317,261.95,0,80
1910,0,4,80,False,100.0,0.23217306096832346,116.65,40,40
1911,1,4,80,False,100.0,0.2238302768548,183.15,40,40
1912,2,4,80,False,100.0,0.2144089788754064,95.9,40,40
1913,3,4,80,False,98.0,0.21134454020751287,143.05,40,40
1914,4,4,80,False,100.0,0.24268555977012635,,40,40
1915,5,4,80,False,100.0,0.22108898602346116,196.3,40,40
1916,6,4,80,False,72.0,0.19430350413836797,52.550000000000004,40,40
1917,7,4,80,False,100.0,0.24148821901716042,151.25,40,40
1918,8,4,80,False,99.0,0.21412475794975794,171.4,40,40
1919,9,4,80,False,97.0,0.24896557020615243,151.65,40,40
1920,0,4,85,True,54.0,0.0016687077333591906,248.75,3,82
1921,1,4,85,True,56.0,0.007020436642620652,294.1,12,73
1922,2,4,85,True,61.0,0.010801604067412209,236.45000000000002,39,46
1923,3,4,85,True,56.0,0.0003865230307197506,,75,10
1924,4,4,85,True,56.0,0.0027923409846371382,,1,84
1925,5,4,85,True,51.0,0.0026668270767747854,97.60000000000001,42,43
1926,6,4,85,True,54.0,0.0006820478582169138,76.3,57,28
1927,7,4,85,True,55.0,0.0018081113164354287,46.6,32,53
1928,8,4,85,True,52.0,0.0017430240121627638,48.550000000000004,34,51
1929,9,4,85,True,57.0,0.001988107945825707,106.30000000000001,18,67
1930,0,4,85,False,81.0,0.17259287567248352,37.4,43,42
1931,1,4,85,False,52.0,0.02039439792861089,,84,1
1932,2,4,85,False,100.0,0.22538727619195506,288.8,42,43
1933,3,4,85,False,99.0,0.2120032979409484,105.75,43,42
1934,4,4,85,False,58.0,0.18933510342051843,34.0,53,32
1935,5,4,85,False,50.0,0.04442693713762504,130.5,84,1
1936,6,4,85,False,100.0,0.2209159837640027,134.25,43,42
1937,7,4,85,False,56.0,0.004262982689888487,178.65,0,85
1938,8,4,85,False,100.0,0.21705069766196025,177.9,42,43
1939,9,4,85,False,100.0,0.2259380167012705,131.1,42,43
1940,0,4,90,True,50.0,0.011773544341797646,,0,90
1941,1,4,90,True,54.0,0.00691373838880939,87.9,45,45
1942,2,4,90,True,55.0,0.000939227508946931,221.15,39,51
1943,3,4,90,True,47.0,0.01625404363344274,57.1,45,45
1944,4,4,90,True,54.0,0.026459855898236365,322.0,47,43
1945,5,4,90,True,53.0,0.025930702424380787,255.20000000000002,46,44
1946,6,4,90,True,45.0,0.003459728855708884,77.7,0,90
1947,7,4,90,True,51.0,0.0012497502765185515,,54,36
1948,8,4,90,True,50.0,0.0017344163067710805,82.30000000000001,21,69
1949,9,4,90,True,51.0,0.000858588184697291,71.3,48,42
1950,0,4,90,False,100.0,0.2421697176692457,,46,44
1951,1,4,90,False,100.0,0.25014183885654173,70.95,45,45
1952,2,4,90,False,100.0,0.24698616818798658,76.9,45,45
1953,3,4,90,False,100.0,0.23950098101413722,170.25,45,45
1954,4,4,90,False,100.0,0.2205023798803032,120.05000000000001,45,45
1955,5,4,90,False,99.0,0.233995660772705,156.3,45,45
1956,6,4,90,False,46.0,0.08345111732668258,,45,45
1957,7,4,90,False,100.0,0.22280794026593206,94.80000000000001,45,45
1958,8,4,90,False,100.0,0.22381768636922023,102.9,45,45
1959,9,4,90,False,80.0,0.1964404672281583,155.0,45,45
1960,0,4,95,True,52.0,0.0006564746841626339,53.7,94,1
1961,1,4,95,True,48.0,0.0008849733674399588,296.7,12,83
1962,2,4,95,True,55.0,0.008373844267820807,,64,31
1963,3,4,95,True,53.0,0.00018277419594476735,32.6,1,94
1964,4,4,95,True,57.0,0.016607440887113464,133.0,47,48
1965,5,4,95,True,49.0,0.0007386399001332202,94.65,4,91
1966,6,4,95,True,64.0,0.00038953515586534086,155.15,15,80
1967,7,4,95,True,61.0,0.00610255604030205,168.85000000000002,47,48
1968,8,4,95,True,50.0,0.013654096334277131,188.4,47,48
1969,9,4,95,True,53.0,0.013500582081008931,209.95000000000002,2,93
1970,0,4,95,False,96.0,0.22469961684538928,99.45,47,48
1971,1,4,95,False,100.0,0.2353476340509793,120.35000000000001,48,47
1972,2,4,95,False,99.0,0.22930076317423748,82.65,51,44
1973,3,4,95,False,100.0,0.22930875235311754,152.05,47,48
1974,4,4,95,False,95.0,0.22896519621409742,48.25,48,47
1975,5,4,95,False,100.0,0.23852338103221982,125.9,47,48
1976,6,4,95,False,59.0,0.15375988159200835,140.6,5,90
1977,7,4,95,False,92.0,0.23624140823163797,168.95000000000002,51,44
1978,8,4,95,False,98.0,0.21538472115674503,301.3,50,45
